y_true,oof_mu,oof_sigma,oof_mu_p,conf_lower,conf_upper,abs_err,trust_sigma
-2.928,-2.9328878689370796,0.029235808974690965,-2.5753558795490434,-3.268462966265178,-2.597312771608981,0.004887868937079709,1
-2.692,-2.682824117967034,0.07055169727402309,-2.525650142546363,-3.0116964713292043,-2.3539517646048638,0.009175882032966154,0
-2.3280000000000003,-2.391764556590579,0.0360647375338117,-2.1939568892478345,-2.743592011081737,-2.0399371020994215,0.06376455659057889,1
-2.752,-2.7481088698768597,0.03410942392724648,-2.701916069738928,-3.054364371047206,-2.4418533687065134,0.0038911301231401296,1
-1.83,-2.00757142545578,0.020445023048737083,-2.1852059410711773,-2.3593988799469376,-1.6557439709646222,0.17757142545577986,1
-2.533,-2.622771923055956,0.048275271049324275,-2.5882101904730357,-2.951644276418126,-2.2938995696937856,0.08977192305595594,1
-2.142,-2.1794472457149294,0.015228651094960112,-1.7641448526260044,-2.4857027468852757,-1.8731917445445831,0.03744724571492952,1
-2.78,-2.731519700587988,0.028247400617972897,-2.5152731338455023,-3.0670947979160865,-2.3959446032598897,0.04848029941201171,1
-2.611,-2.628566366534648,0.0382642739473997,-2.7291611073980113,-2.9348218677049944,-2.322310865364302,0.017566366534647937,1
-1.7080000000000002,-1.907291977436399,0.012941203402161726,-2.1797037370327548,-2.259119431927557,-1.5554645229452413,0.19929197743639882,1
-2.7960000000000003,-2.819747240435339,0.024721723895978157,-2.756492073170374,-3.1260027416056855,-2.513491739264993,0.023747240435338934,1
-0.738,-1.890071291571701,0.04005766471106641,-2.5939848303794433,-2.2256463888997997,-1.5544961942436026,1.152071291571701,1
-2.042,-2.0830906420154895,0.04495914222135446,-2.3040391492007917,-2.413648778913624,-1.752532505117355,0.04109064201548973,1
-2.336,-2.358018470564278,0.05080656716267023,-2.1128387628813057,-2.6868908239264484,-2.029146117202108,0.022018470564278303,0
-2.339,-2.2493307565448832,0.03231360013943936,-2.1991552519004993,-2.5782031099070535,-1.920458403182713,0.08966924345511673,1
-1.914,-1.985034560480908,0.02020757741596645,-2.099833868004007,-2.336862014972066,-1.6332071059897504,0.07103456048090817,1
-3.736,-3.7435726893780745,0.0263363892665729,-2.5729128604586884,-4.072445042740245,-3.4147003360159043,0.007572689378074315,1
-2.679,-2.744186619533079,0.02663485022450445,-1.903109179126646,-3.0747447564312136,-2.4136284826349446,0.06518661953307925,1
-2.834,-2.8780540400748675,0.02335286455078244,-2.49582387553746,-3.2298814945660252,-2.52622658558371,0.04405404007486746,1
-2.162,-2.277260440447274,0.02819447117114583,-2.0768014409463555,-2.606132793809444,-1.9483880870851036,0.1152604404472739,1
-1.908,-2.3214964462681666,0.08291361086339147,-2.502836919595171,-2.6733239007593244,-1.969668991777009,0.41349644626816673,0
-2.929,-2.8356045802007785,0.043333703362098616,-2.4354707418699,-3.166162717098913,-2.505046443302644,0.09339541979922128,1
-2.905,-2.9005336574077165,0.05409938132476432,-2.50470288462068,-3.2523611118988742,-2.548706202916559,0.00446634259228329,0
-2.469,-2.320326706022089,0.03107843846674869,-2.1638292001739354,-2.6721541605132466,-1.9684992515309312,0.14867329397791096,1
-1.602,-1.5884451780114721,0.026439505452420485,-1.809219213383158,-1.9190033149096066,-1.2578870411133376,0.013554821988527976,1
-2.9330000000000003,-3.0123162744576386,0.027673116967677724,-2.740630848982238,-3.318571775627985,-2.7060607732872923,0.07931627445763834,1
-3.3960000000000004,-3.4209920766414657,0.011856650031771214,-2.8394193642989776,-3.727247577811812,-3.1147365754711194,0.0249920766414653,1
-2.226,-2.1129530131390357,0.042097356078363,-1.9766699737529234,-2.4647804676301934,-1.761125558647878,0.11304698686096426,1
-3.239,-3.5021663952212965,0.04462925152636039,-2.525650142546363,-3.8310387485834667,-3.1732940418591262,0.2631663952212966,1
-2.7310000000000003,-2.8454732835592615,0.046760879224285234,-2.6879469108982876,-3.151728784729608,-2.5392177823889153,0.11447328355926123,1
-3.196,-3.1920026808662305,0.030556058756369773,-2.466561153035026,-3.5438301353573882,-2.840175226375073,0.003997319133769661,1
-2.336,-2.471076398632585,0.026597735505016144,-2.3719018353177237,-2.8016345355307197,-2.1405182617344507,0.13507639863258536,1
-3.065,-3.121299685087516,0.04015641814591728,-2.4938007965412248,-3.4501720384496863,-2.792427331725346,0.05629968508751615,1
-2.55,-2.687391939944598,0.03551350248346073,-2.5137370843994464,-3.0229670372726964,-2.3518168426164996,0.1373919399445982,1
-2.377,-2.3437068567335335,0.0271538455216605,-1.858482411631789,-2.64996235790388,-2.0374513555631872,0.03329314326646626,1
-3.332,-3.2839486686404853,0.04092126346006781,-2.4808957387194575,-3.635776123131643,-2.9321212141493276,0.04805133135951456,1
-2.0380000000000003,-2.2699088316611196,0.09582936352380055,-1.555629851288416,-2.605483928989218,-1.9343337343330211,0.2319088316611193,0
-0.372,-0.17676356346190708,0.0970647864065648,-0.5427224326838078,-0.5073217003600416,0.15379457343622743,0.19523643653809292,0
-0.43,-0.6207623767578909,0.030481404317749584,-0.8566029272135931,-0.9270178779282372,-0.31450687558754464,0.19076237675789093,1
-0.476,-0.6432846982450819,0.0239241431071848,-1.1698470211223586,-0.9495401994154282,-0.33702919707473566,0.16728469824508196,1
-0.499,-0.2513237595347181,0.07265364543348542,-0.40425564458627883,-0.6031512140258758,0.10050369495643963,0.24767624046528192,0
-1.744,-1.9381521356559563,0.05067837557011004,-1.3929024442621598,-2.289979590147114,-1.5863246811647986,0.19415213565595635,0
-0.3289999999999999,-0.29871487005724295,0.13434171821251947,-0.8061381077373603,-0.6342899673853414,0.03686022727085547,0.03028512994275695,0
-0.583,-0.4253438187454288,0.05643032820671625,-0.5539869873858854,-0.7771712732365865,-0.0735163642542711,0.15765618125457115,0
-1.063,-1.361730022047394,0.04930172696785591,-1.5097034670218028,-1.6906023754095643,-1.0328576686852238,0.2987300220473941,1
-1.4880000000000002,-1.5928889132296697,0.0329987683807136,-1.4715865557792747,-1.9234470501278043,-1.2623307763315352,0.10488891322966953,1
0.049,0.14314399267502398,0.05532563528328083,-0.6150387978546281,-0.19243110465307445,0.4787190900031224,0.09414399267502398,0
-0.747,-0.7398300147542255,0.041659854818530795,-0.8570441711307657,-1.0754051120823238,-0.40425491742612707,0.007169985245774502,1
-0.2269999999999999,-0.15894266048239075,0.020715209617392753,-0.4653490709859269,-0.46519816165273703,0.14731284068795553,0.06805733951760914,1
-0.607,-0.7736884845347923,0.09716932572270479,-1.1023027304933257,-1.1042466214329267,-0.4431303476366578,0.16668848453479235,0
-1.453,-1.3972305060573247,0.06029772050749564,-0.9737526945476621,-1.7277886429554592,-1.0666723691591902,0.055769493942675386,0
-1.477,-1.6836480632230801,0.05615307023203347,-1.6123338826204072,-2.019223160551179,-1.3480729658949817,0.20664806322308005,0
-1.737,-1.6978233730259478,0.06478600515150931,-1.4715865557792747,-2.028381509924082,-1.3672652361278133,0.03917662697405233,0
-0.276,-1.2061732407076926,0.04517744407320427,-0.9812881145528601,-1.541748338035791,-0.8705981433795942,0.9301732407076926,1
-1.5490000000000002,-1.803957975493305,0.026536433547140872,-1.5392166437371886,-2.13451611239144,-1.4733998385951705,0.2549579754933049,1
-2.417,-2.4820334229635463,0.1008234427446787,-2.1153482734185727,-2.833860877454704,-2.1302059684723886,0.06503342296354653,0
-1.625,-2.0405514623311025,0.06024227496266915,-1.7112350497947195,-2.376126559659201,-1.704976365003004,0.4155514623311025,0
-3.502,-3.383096105967538,0.03792210912058387,-1.837024015998156,-3.7186712032956364,-3.0475210086394395,0.11890389403246182,1
-2.088,-1.9769778753259881,0.05941921028271483,-1.6674579162171033,-2.2832333764963346,-1.6707223741556418,0.11102212467401196,0
-1.5019999999999998,-1.6877645227747806,0.04939396280704344,-1.7468381241746103,-2.0233396201028793,-1.3521894254466822,0.18576452277478084,1
-2.414,-2.106146865203366,0.08643283541601486,-1.9357431450970581,-2.4350192185655364,-1.777274511841196,0.307853134796634,0
-3.0380000000000003,-2.93304674573621,0.07113540313126658,-2.442830324491192,-3.284874200227368,-2.5812192912450524,0.1049532542637901,0
-2.318,-2.4561299147611293,0.04430238690214971,-1.8784167614063756,-2.7917050120892277,-2.120554817433031,0.13812991476112924,1
-3.083,-2.955992466719391,0.021437733201321262,-2.0165250183695322,-3.3078199212105486,-2.604165012228233,0.12700753328060932,1
-2.167,-2.3183260107258437,0.06388738947271434,-1.758925420579107,-2.6701534652170014,-1.966498556234686,0.15132601072584384,0
-3.699,-2.8368670498347317,0.06697884594381388,-2.311155760795557,-3.165739403196902,-2.5079946964725615,0.8621329501652681,0
-2.74,-2.6769424901230447,0.046781836362497456,-1.9603823125828328,-3.012517587451143,-2.3413673927949463,0.06305750987695546,1
-2.862,-2.708286723415036,0.057012073427432634,-1.6258249358136192,-3.0438618207431345,-2.3727116260869376,0.15371327658496403,0
-3.028,-2.7287524728433956,0.0796478759606693,-2.3178556960683268,-3.057624826205566,-2.3998801194812254,0.2992475271566044,0
-2.482,-2.2709429911049757,0.036966480383543825,-1.8389680067551386,-2.6227704455961334,-1.919115536613818,0.21105700889502454,1
-1.405,-2.0229758929249546,0.06933389341235423,-1.691252438276377,-2.353534029823089,-1.69241775602682,0.6179758929249546,0
-1.806,-1.7543874522567837,0.007834548725726169,-1.860899986661089,-2.0899625495848824,-1.4188123549286853,0.05161254774321633,1
-2.336,-3.0203477594822523,0.09288680819039008,-2.3883367618340703,-3.3559228568103507,-2.684772662154154,0.6843477594822525,0
-3.275,-3.0654093188839093,0.053577864220506206,-2.182936212788003,-3.3716648200542556,-2.759153817713563,0.20959068111609058,0
-2.843,-2.7161792506379094,0.05718220942306697,-1.8784891656870117,-3.0450516040000797,-2.387306897275739,0.12682074936209053,0
-2.568,-2.2712021073218573,0.046688614419053316,-2.182369984964617,-2.6000744606840276,-1.942329753959687,0.2967978926781427,1
-2.6260000000000003,-2.7047711399681096,0.0899197005782436,-2.3850364041998118,-3.040346237296208,-2.369196042640011,0.07877113996810925,0
-2.895,-2.906858984093588,0.0456219650450822,-2.328090327200476,-3.2424340814216865,-2.5712838867654897,0.011858984093588099,1
-2.622,-2.148671526755202,0.028843648732272083,-1.8357031108892137,-2.477543880117372,-1.8197991733930317,0.473328473244798,1
-1.846,-1.740238025334717,0.10643170317588094,-1.9775739358990434,-2.0691103786968874,-1.4113656719725467,0.10576197466528314,0
-2.557,-2.6463747771883552,0.09909508756115562,-2.3632418052799036,-2.9769329140864897,-2.3158166402902207,0.08937477718835529,0
-1.663,-1.8510593715260513,0.17691558634883156,-1.7119990321765484,-2.1799317248882213,-1.522187018163881,0.18805937152605123,0
-1.89,-1.746466382815962,0.09269340380920857,-1.8289029771105088,-2.0982938373071196,-1.3946389283248042,0.143533617184038,0
-1.74,-1.6671691301130396,0.07104719157442854,-1.7787323775928703,-1.997727267011174,-1.336610993214905,0.07283086988696041,0
-2.012,-1.7894899384511143,0.03826328920372791,-1.7438195278091444,-2.141317392942272,-1.4376624839599565,0.22251006154888575,1
-2.066,-2.088053073698665,0.008876098596021526,-1.9167916526983944,-2.4236281710267633,-1.7524779763705665,0.02205307369866505,1
-1.933,-1.8430531494055664,0.04652674085519152,-1.3411006931917264,-2.178628246733665,-1.507478052077468,0.08994685059443364,1
-3.713,-3.5489534861296246,0.023103123956323395,-2.374517411240173,-3.855208987299971,-3.2426979849592783,0.1640465138703755,1
-2.702,-2.5673265063803683,0.055354387495141905,-2.304401931713142,-2.8735820075507146,-2.261071005210022,0.13467349361963166,0
-2.175,-2.201458411654379,0.039104775903688806,-1.8089225600398329,-2.5303307650165494,-1.872586058292209,0.026458411654379344,1
-1.957,-2.764399789567289,0.06176476995826631,-2.3242371171414407,-3.0999748868953874,-2.4288246922391905,0.8073997895672889,0
-2.893,-3.0624865366655474,0.04369628677708838,-2.252939148497794,-3.398061633993646,-2.726911439337449,0.16948653666554758,1
-2.9530000000000003,-2.714663897702545,0.09098899248107815,-2.3632418052799036,-3.0452220346006795,-2.3841057608044105,0.23833610229745528,0
-2.457,-2.2284919745622647,0.03050622697524415,-1.8147244686576416,-2.5803194290534224,-1.876664520071107,0.22850802543773518,1
-1.611,-1.566841811523013,0.0690662271478247,-1.4339951440313952,-1.8730973126933592,-1.2605863103526667,0.04415818847698705,0
-2.968,-2.512638490953081,0.06976339896259799,-2.3632418052799036,-2.8431966278512153,-2.1820803540549463,0.4553615090469192,0
-3.374,-3.5270991655612565,0.08018617033826478,-2.3558692793280143,-3.862674262889355,-3.191524068233158,0.15309916556125636,0
-2.175,-2.1474123501494025,0.10164076693540469,-1.8630130414129284,-2.4762847035115727,-1.8185399967872322,0.027587649850597362,0
-3.164,-3.193274045751451,0.08112401847676383,-2.2605107446081263,-3.5288491430795492,-2.8576989484233524,0.02927404575145065,0
-2.323,-2.2086242888247503,0.06655583678238847,-2.2440162293731345,-2.5374966421869205,-1.87975193546258,0.1143757111752497,0
-2.613,-2.4226384789246938,0.03669946231931109,-2.542850609632885,-2.72889398009504,-2.1163829777543475,0.19036152107530624,1
-2.285,-2.114340612220077,0.05580463459556312,-1.7535076986301952,-2.4432129655822474,-1.785468258857907,0.17065938777992296,0
-3.3110000000000004,-3.370776732019587,0.05463180811822008,-2.243647888578521,-3.7063518293476854,-3.0352016346914885,0.059776732019586554,0
-1.968,-1.138496636169442,0.1517172144429454,-1.4510533295632189,-1.4447521373397882,-0.8322411349990957,0.829503363830558,0
-0.609,0.3261589001484825,0.13467402343233836,-0.5639722517612467,-0.0027134532136877665,0.6550312535106527,0.9351589001484825,0
-0.947,-0.4689911213224394,0.1262588392052261,-0.5234956312839715,-0.8208185758135971,-0.11716366683128171,0.47800887867756053,0
0.242,0.20352057066217655,0.06396881800512141,-0.39725365530011425,-0.10273493050816973,0.5097760718325228,0.038479429337823445,0
1.028,0.9963647893657749,0.08344184513411292,-0.6491126180272796,0.6607896920376765,1.3319398866938732,0.03163521063422514,0
-0.063,-0.23147868816501915,0.054480332254413566,-0.6999753996543854,-0.5377341893353654,0.07477681300532713,0.16847868816501915,0
0.843,-0.4483465157439377,0.09816587592293512,-1.374386660756947,-0.7839216130720361,-0.11277141841583926,1.2913465157439377,0
-0.5820000000000001,-0.7121378099197827,0.03937230508718177,-1.6865715642296664,-1.0410101632819528,-0.38326545655761246,0.13013780991978263,1
0.46,0.5886967528933487,0.08034575855355171,-1.107640416279764,0.23686929840219095,0.9405242073845064,0.12869675289334864,0
0.818,0.16192133657235241,0.09941216804283615,-0.6881649767061332,-0.16695101678981783,0.49079368993452266,0.6560786634276475,0
-0.142,0.05064509293114772,0.08682513847796265,-1.2661681354651364,-0.30118236156001,0.4024725474223054,0.1926450929311477,0
0.191,0.17902314875985126,0.025204426121480005,-0.4753102487883676,-0.12723235241049502,0.48527864993019754,0.011976851240148745,1
-0.401,-0.4315594575512057,0.03761037916546924,-0.9779732847433197,-0.7833869120423634,-0.07973200306004802,0.030559457551205704,1
0.457,0.03921236760453095,0.042262877440448036,-0.4280078761782431,-0.2670431335658153,0.34546786877487723,0.41778763239546907,1
-0.568,-0.539695085329542,0.0313115522296012,-1.391545325785003,-0.8752701826576404,-0.2041199880014436,0.028304914670457926,1
-0.6459999999999999,-0.6632030377152526,0.0449852820998754,-1.4010630498506802,-0.998778135043351,-0.32762794038715415,0.017203037715252667,1
0.193,-0.9901583969170831,0.1458834013576045,-1.382515892985161,-1.3257334942451815,-0.6545832995889846,1.1831583969170831,0
-0.009,-0.1714262571211117,0.07771794177699998,-0.6274348639085161,-0.5232537116122694,0.180401197370046,0.1624262571211117,0
-0.195,-0.2462515878761138,0.04809138772845723,-0.7577715133807983,-0.5525070890464601,0.06000391329423249,0.05125158787611378,1
-0.48,-0.3391055841399595,0.035817734028698485,-1.2988907478598417,-0.6453610853103058,-0.032850082969613226,0.14089441586004048,1
-0.135,0.09777999244362473,0.0573293686347344,-0.41746507896748003,-0.254047462047533,0.44960744693478244,0.23277999244362474,0
-1.262,-1.1122269434221268,0.03295948322693625,-1.3381542543659584,-1.4427850803202613,-0.7816688065239923,0.1497730565778732,1
1.156,0.8701750976447848,0.11646500555348556,-0.5581906121523053,0.5639195964744386,1.1764305988151311,0.28582490235521507,0
-0.608,-0.5525263754922907,0.024057913671422255,-1.27498628839799,-0.858781876662637,-0.2462708743219444,0.05547362450770932,1
0.256,0.12981316566350287,0.09650623922985466,-0.7955976381629583,-0.19905918769866737,0.4586855190256731,0.12618683433649713,0
0.55,0.4284822628649618,0.024434363551865713,-0.8046133858510081,0.0929071655368634,0.7640573601930603,0.12151773713503822,1
1.634,-0.024964052155558303,0.12608454622081697,-1.7579610821899343,-0.35383640551772855,0.30390830120661194,1.6589640521555582,0
-0.2769999999999999,-0.21204169975527742,0.037000359002154856,-1.489732496242259,-0.5425998366534119,0.11851643714285709,0.06495830024472249,1
-1.276,0.04944443359041584,0.10138452221933493,-1.7228858872095363,-0.3023830209007419,0.40127188808157355,1.3254444335904159,0
-0.762,-0.6883254158060902,0.05631756159754632,-1.489732496242259,-1.0188835527042248,-0.3577672789079557,0.07367458419390982,0
-0.243,-0.28428863173640107,0.060604014394506675,-1.621792294639811,-0.6148467686345356,0.04626950516173345,0.04128863173640107,0
-0.36,-0.4738779701674332,0.017165730395046465,-0.9215012007978848,-0.8257054246585909,-0.1220505156762755,0.11387797016743323,1
1.098,0.45232992734526634,0.17218372960163472,-1.5738881011330166,0.10050247285410863,0.804157381836424,0.6456700726547338,0
-0.7809999999999999,-0.7306242060082789,0.08416676692586958,-1.1486350726571581,-1.0611823429064136,-0.4000660691101444,0.050375793991720985,0
-0.262,-0.07792763626990529,0.05179208306342333,-1.3469210267361826,-0.38418313744025157,0.228327864900441,0.18407236373009472,0
0.303,0.30298225114533894,0.09426109814226814,-0.3906293012765675,-0.0258901022168313,0.6318546045075092,1.7748854661048252e-05,0
-0.81,-1.01963056631958,0.09248002886983858,-1.5102074474796523,-1.3552056636476784,-0.6840554689914815,0.20963056631957988,0
0.351,0.6237917903847445,0.07852132325986545,-0.40564895255050265,0.2949194370225743,0.9526641437469148,0.27279179038474455,0
-0.935,-0.9633875554742002,0.06183309072158174,-1.5023231373657535,-1.2922599088363704,-0.6345152021120299,0.028387555474200132,0
0.55,-0.018471334803636302,0.0475848264460667,0.14019111786952765,-0.32472683597398255,0.28778416636671,0.5684713348036363,1
0.675,0.6338779613104994,0.06566175664805107,0.194973862461985,0.32762246014015317,0.9401334624808457,0.041122038689500595,0
-0.326,-0.012573755012064813,0.08434749018251626,-1.3544183224806425,-0.3188292561824111,0.29368174615828146,0.3134262449879352,0
-0.206,-0.031355722209694736,0.025091517663840733,-1.3540171477470235,-0.36693081953779316,0.3042193751184037,0.17464427779030525,1
0.731,0.4962107358296113,0.0855029442695685,-0.5180924144166319,0.189955234659265,0.8024662369999576,0.2347892641703887,0
1.7819999999999998,0.17857094224819292,0.163533668390407,-1.0393998101016426,-0.12768455892215336,0.4848264434185392,1.6034290577518069,0
-0.011,-0.15584697798346503,0.03686033324853287,-0.7881494918539715,-0.4621024791538113,0.15040852318688125,0.14484697798346502,1
0.474,0.39122513665045805,0.06109626826261355,-0.27901747542313843,0.060666999752323536,0.7217832735485925,0.08277486334954193,0
0.292,0.1990499937091238,0.06024907515481422,-0.5640481079635875,-0.13150814318901072,0.5296081306072583,0.09295000629087619,0
0.12,-0.006248001192054042,0.0773053536481583,-0.8454870523087599,-0.3125035023624003,0.30000749997829224,0.12624800119205404,0
-0.872,-0.6950551514999936,0.06164779514881675,-1.1847270565908912,-1.00131065267034,-0.38879965032964736,0.17694484850000636,0
-0.71,-0.6396499873408753,0.032378742495439254,-1.2429795654974902,-0.9702081242390098,-0.3090918504427408,0.07035001265912466,1
-0.364,-0.2208088252547693,0.03979498066539239,-1.3697666616617297,-0.5563839225828677,0.11476627207332912,0.1431911747452307,1
-0.087,-0.4001507351542237,0.06369446681604907,-0.9577626603997071,-0.729023088516394,-0.07127838179205348,0.31315073515422376,0
0.57,-0.585002725081861,0.09984436770625998,-1.5683281436843093,-0.9368301795730187,-0.2331752705907033,1.1550027250818609,0
-0.983,-1.0186544915190578,0.04897990860467019,-1.4948318491346795,-1.3249099926894041,-0.7123989903487116,0.03565449151905786,1
-0.3929999999999999,-0.3720862393985196,0.03581388741051951,-1.3791964259437877,-0.6783417405688659,-0.06583073822817331,0.020913760601480313,1
-0.023,-0.10938570002649939,0.03432292436815407,-1.0209614648706364,-0.4449607973545978,0.22618939730159904,0.0863857000264994,1
0.422,0.6199432102170971,0.07892724888293212,-0.29040061682447016,0.3136877090467508,0.9261987113874434,0.1979432102170971,0
-0.986,-1.1307084477769365,0.04165792468782803,-1.471316257545419,-1.466283545105035,-0.795133350448838,0.14470844777693648,1
-1.035,-1.0745176805846852,0.06327205279081048,-1.4610345844384576,-1.426345135075843,-0.7226902260935275,0.0395176805846853,0
0.88,0.20560077377451214,0.1003669097068785,-0.7880721670277848,-0.12327157958765811,0.5344731271366824,0.6743992262254879,0
-0.6970000000000001,-0.5908500350816858,0.04096101256944302,-1.0876929826144746,-0.919722388443856,-0.2619776817195155,0.1061499649183143,1
-1.116,-0.9956010699219348,0.061697048710770856,-1.489732496242259,-1.3261592068200692,-0.6650429330238002,0.12039893007806535,0
-0.556,-0.7492014023562222,0.03791602057095844,-1.5142112278300677,-1.0847764996843208,-0.4136263050281238,0.19320140235622218,1
-0.429,-0.42670107513955613,0.028160494993768465,-1.3504961557477937,-0.7555734285017264,-0.09782872177738589,0.002298924860443863,1
-0.541,-0.7087374607416153,0.05835183097172413,-1.3643800054184798,-1.0376098141037855,-0.379865107379445,0.16773746074161522,0
0.001,-0.8298000069521889,0.09552630696390471,-1.3797155947761977,-1.1360555081225352,-0.5235445057818426,0.8308000069521889,0
0.3429999999999999,0.3496981069282076,0.055710849579186074,-0.6034452527157474,0.02082575356603733,0.6785704602903778,0.006698106928207659,0
-1.07,-0.9405802002732074,0.055571000436316936,-1.2268189501567979,-1.2694525536353778,-0.6117078469110372,0.12941979972679263,0
-1.64,-2.211127630591725,0.07148573114356734,-2.0570780611786557,-2.5629550850828826,-1.8593001761005672,0.571127630591725,0
-2.063,-1.675239431990113,0.06053975587556565,-1.4323675532703455,-2.0057975688882475,-1.3446812950919784,0.38776056800988723,0
-2.8360000000000003,-2.805096371141564,0.06728725533388061,-1.4287678374149895,-3.1356545080396985,-2.4745382342434294,0.03090362885843634,0
-1.277,-1.5106276337049285,0.09671275885843583,-1.470593475110885,-1.8168831348752748,-1.2043721325345822,0.23362763370492856,0
-2.068,-1.2490915626333166,0.0665802379427969,-1.4785791198225782,-1.6009190171244743,-0.8972641081421588,0.8189084373666835,0
-2.806,-2.607028670608183,0.037458361675494455,-2.3800861415619377,-2.9426037679362813,-2.2714535732800845,0.19897132939181716,1
-2.295,-1.6365267657731741,0.05144397425444022,-1.46492309096449,-1.9721018631012726,-1.3009516684450757,0.6584732342268258,0
-2.208,-2.507874832879409,0.027985892673760872,-2.1607368052875344,-2.8141303340497554,-2.201619331709063,0.29987483287940897,1
-2.294,-2.091933388135061,0.05049219534487229,-1.6681348198547965,-2.4437608426262187,-1.7401059336439033,0.20206661186493902,0
-2.379,-2.3565775252136927,0.04028376958773202,-2.223839978539786,-2.687135662111827,-2.026019388315558,0.022422474786307323,1
-3.196,-2.438695809884602,0.06273960881746045,-2.223839978539786,-2.7692539467827366,-2.1081376729864676,0.7573041901153981,0
-2.1830000000000003,-2.068920613489288,0.06783389617430455,-1.3202624911650769,-2.4044957108173866,-1.7333455161611897,0.11407938651071214,0
-2.267,-2.303760996255426,0.04005611999569142,-2.152391102424952,-2.655588450746584,-1.9519335417642685,0.03676099625542628,1
-2.502,-2.733185296153705,0.0430473437420913,-2.138288153336396,-3.062057649515875,-2.4043129427915346,0.2311852961537051,1
-1.915,-1.4705479967090995,0.07183010137112612,-1.60247324501951,-1.7768034978794458,-1.1642924955387532,0.4444520032909005,0
-2.428,-2.4934941146825222,0.040741927203796116,-2.278503332669416,-2.7997496158528685,-2.187238613512176,0.06549411468252231,1
-1.037,-1.380124866520315,0.06698034757034078,-1.8474295258039866,-1.7089972198824852,-1.0512525131581447,0.34312486652031504,0
-1.857,-2.0154392855030188,0.09392092676663132,-2.0821726971810497,-2.351014382831117,-1.6798641881749203,0.15843928550301878,0
-2.934,-2.505226708011941,0.04169268666635077,-2.0493084271201387,-2.8114822091822873,-2.1989712068415947,0.42877329198805914,1
-2.603,-2.4291286670367738,0.06007836823462614,-2.0926471266774485,-2.764703764364872,-2.0935535697086753,0.17387133296322643,0
-2.484,-2.470266686944383,0.03917337697468566,-2.0334548917670547,-2.776522188114729,-2.1640111857740365,0.013733313055617202,1
-2.024,-2.3531729731828332,0.07587990015477783,-1.784416985139317,-2.705000427673991,-2.0013455186916755,0.32917297318283323,0
-2.759,-2.305765375204261,0.06703745090333033,-2.354818473907904,-2.6363235121023956,-1.9752072383061265,0.45323462479573884,0
-1.98,-2.1867180944000015,0.02277531992994112,-2.426486353427941,-2.492973595570348,-1.8804625932296553,0.20671809440000155,1
-1.822,-1.9804180628055306,0.04166482655116245,-1.3784015988620473,-2.286673563975877,-1.6741625616351843,0.1584180628055305,1
-1.092,-1.3400130512509527,0.04408131663302067,-1.7467307744874858,-1.6918405057421104,-0.988185596759795,0.24801305125095263,1
-2.224,-1.463693126526805,0.04376581861257997,-1.3847358265566414,-1.7942512634249395,-1.1331349896286704,0.7603068734731953,1
-1.166,-0.797443748163692,0.08091916531656129,-0.23301988194424555,-1.1036992493340383,-0.49118824699334573,0.3685562518363079,0
-2.062,-2.0681100234325234,0.03195244739917194,-2.1014084306684686,-2.419937477923681,-1.7162825689413657,0.006110023432523537,1
-1.888,-2.0293127486505242,0.02476903570584073,-2.083542664398938,-2.3648878459786227,-1.6937376513224258,0.14131274865052434,1
-0.96,-1.5441508091073857,0.018866060389793098,-1.8314288232489002,-1.873023162469556,-1.2152784557452154,0.5841508091073857,1
-1.293,-1.5247401424249782,0.03764385836673428,-1.8900043241352578,-1.8309956435953245,-1.218484641254632,0.2317401424249783,1
-1.295,-1.5587937746639668,0.046315554824401015,-1.6636724513802281,-1.8893519115621014,-1.2282356377658323,0.2637937746639669,1
-1.338,-1.4309240117356876,0.06787112961554485,-1.6732919609750252,-1.766499109063786,-1.0953489144075892,0.09292401173568754,0
-1.13,-1.5081764245116394,0.02272067100730095,-1.6280875770656673,-1.8370487778738096,-1.1793040711494691,0.37817642451163946,1
-2.7510000000000003,-2.9328625286118664,0.0435337160286376,-2.19483177042664,-3.2617348819740366,-2.603990175249696,0.18186252861186603,1
-1.841,-2.191859850364233,0.06835039172413493,-1.3847358265566414,-2.5224179872623673,-1.8613017134660983,0.35085985036423284,0
-2.718,-2.3027999056876114,0.058893951299650624,-2.1219268062211523,-2.63837500301571,-1.967224808359513,0.4152000943123886,0
-2.061,-2.2435311990899334,0.022298557782845573,-2.6349981387867407,-2.5497867002602796,-1.937275697919587,0.18253119908993343,1
-2.194,-2.0378073845934073,0.058354216165483794,-2.1275276339503364,-2.3666797379555775,-1.708935031231237,0.15619261540659268,0
-1.481,-2.0229066974451384,0.07005991154889014,-1.9039672424366678,-2.353464834343273,-1.6923485605470039,0.5419066974451383,0
-0.8320000000000001,-0.9852286385703882,0.05034429528562707,-1.2649626081800003,-1.3157867754685229,-0.6546705016722537,0.15322863857038815,0
-2.162,-2.28213819455566,0.04708869023080062,-2.100545745930793,-2.6177132918837582,-1.9465630972275614,0.12013819455565988,1
-2.832,-2.707251855601914,0.0623471244552084,-2.345954778835629,-3.0135073567722603,-2.400996354431568,0.12474814439808579,0
-1.938,-1.92149720413097,0.051167671416573406,-1.4738851857244557,-2.2733246586221276,-1.5696697496398122,0.01650279586903003,0
